Sinusoidal surface atom positions

440 atoms
2 atom types

0.0 10.0 xlo xhi
-0.9965844930066698 10.99658449300667 ylo yhi
-0.05 0.05 zlo zhi

Masses 

1 0.25 
2 0.25 

Atoms # rheo 

1 2 1.0 1.0 0 0.0 0.0 0.0 0 0 0
2 2 1.0 1.0 0 0.0 10.0 0.0 0 0 0
3 1 1.0 1.0 0 0.0 0.0 0.0 0 0 0
4 1 1.0 1.0 0 0.0 0.5263157894736842 0.0 0 0 0
5 1 1.0 1.0 0 0.0 1.0526315789473684 0.0 0 0 0
6 1 1.0 1.0 0 0.0 1.5789473684210527 0.0 0 0 0
7 1 1.0 1.0 0 0.0 2.1052631578947367 0.0 0 0 0
8 1 1.0 1.0 0 0.0 2.631578947368421 0.0 0 0 0
9 1 1.0 1.0 0 0.0 3.1578947368421053 0.0 0 0 0
10 1 1.0 1.0 0 0.0 3.6842105263157894 0.0 0 0 0
11 1 1.0 1.0 0 0.0 4.2105263157894735 0.0 0 0 0
12 1 1.0 1.0 0 0.0 4.7368421052631575 0.0 0 0 0
13 1 1.0 1.0 0 0.0 5.263157894736842 0.0 0 0 0
14 1 1.0 1.0 0 0.0 5.789473684210526 0.0 0 0 0
15 1 1.0 1.0 0 0.0 6.315789473684211 0.0 0 0 0
16 1 1.0 1.0 0 0.0 6.842105263157895 0.0 0 0 0
17 1 1.0 1.0 0 0.0 7.368421052631579 0.0 0 0 0
18 1 1.0 1.0 0 0.0 7.894736842105263 0.0 0 0 0
19 1 1.0 1.0 0 0.0 8.421052631578947 0.0 0 0 0
20 1 1.0 1.0 0 0.0 8.947368421052632 0.0 0 0 0
21 1 1.0 1.0 0 0.0 9.473684210526315 0.0 0 0 0
22 1 1.0 1.0 0 0.0 10.0 0.0 0 0 0
23 2 1.0 1.0 0 0.5263157894736842 0.32469946920468346 0.0 0 0 0
24 2 1.0 1.0 0 0.5263157894736842 10.324699469204683 0.0 0 0 0
25 1 1.0 1.0 0 0.5263157894736842 0.32469946920468346 0.0 0 0 0
26 1 1.0 1.0 0 0.5263157894736842 0.8510152586783677 0.0 0 0 0
27 1 1.0 1.0 0 0.5263157894736842 1.3773310481520518 0.0 0 0 0
28 1 1.0 1.0 0 0.5263157894736842 1.903646837625736 0.0 0 0 0
29 1 1.0 1.0 0 0.5263157894736842 2.42996262709942 0.0 0 0 0
30 1 1.0 1.0 0 0.5263157894736842 2.956278416573104 0.0 0 0 0
31 1 1.0 1.0 0 0.5263157894736842 3.4825942060467887 0.0 0 0 0
32 1 1.0 1.0 0 0.5263157894736842 4.008909995520473 0.0 0 0 0
33 1 1.0 1.0 0 0.5263157894736842 4.535225784994157 0.0 0 0 0
34 1 1.0 1.0 0 0.5263157894736842 5.061541574467841 0.0 0 0 0
35 1 1.0 1.0 0 0.5263157894736842 5.587857363941525 0.0 0 0 0
36 1 1.0 1.0 0 0.5263157894736842 6.1141731534152095 0.0 0 0 0
37 1 1.0 1.0 0 0.5263157894736842 6.6404889428888945 0.0 0 0 0
38 1 1.0 1.0 0 0.5263157894736842 7.1668047323625785 0.0 0 0 0
39 1 1.0 1.0 0 0.5263157894736842 7.693120521836263 0.0 0 0 0
40 1 1.0 1.0 0 0.5263157894736842 8.219436311309947 0.0 0 0 0
41 1 1.0 1.0 0 0.5263157894736842 8.74575210078363 0.0 0 0 0
42 1 1.0 1.0 0 0.5263157894736842 9.272067890257315 0.0 0 0 0
43 1 1.0 1.0 0 0.5263157894736842 9.798383679730998 0.0 0 0 0
44 1 1.0 1.0 0 0.5263157894736842 10.324699469204683 0.0 0 0 0
45 2 1.0 1.0 0 1.0526315789473684 0.6142127126896678 0.0 0 0 0
46 2 1.0 1.0 0 1.0526315789473684 10.614212712689667 0.0 0 0 0
47 1 1.0 1.0 0 1.0526315789473684 0.6142127126896678 0.0 0 0 0
48 1 1.0 1.0 0 1.0526315789473684 1.140528502163352 0.0 0 0 0
49 1 1.0 1.0 0 1.0526315789473684 1.666844291637036 0.0 0 0 0
50 1 1.0 1.0 0 1.0526315789473684 2.1931600811107206 0.0 0 0 0
